date,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
03-25,39.5,50.9,76.0,50.1,85.8,39.6,34.1,50.9,30.4,42.8,34.2,,30.4,34.1,39.5,50.9,76.0,85.8,42.8
03-26,39.5,50.5,74.4,50.4,85.0,40.3,34.4,50.7,30.6,44.9,34.8,,30.6,34.4,39.5,50.5,74.4,85.0,44.9
03-27,39.0,50.1,77.5,50.4,80.1,39.7,34.7,50.6,30.8,47.4,34.4,,30.8,34.4,39.0,50.4,77.5,80.1,47.4
03-28,39.1,50.8,84.4,50.2,77.6,39.5,35.1,50.6,30.8,58.5,34.4,,30.8,34.4,39.1,50.8,77.6,84.4,50.2
03-29,39.5,49.8,86.0,51.5,76.7,40.5,35.1,50.7,30.9,60.0,34.1,,30.9,34.1,39.5,51.5,76.7,86.0,49.8
03-30,39.3,50.9,86.7,50.6,77.4,40.0,35.6,50.8,31.1,62.6,34.8,,31.1,34.8,39.3,50.9,77.4,86.7,50.6
03-31,40.1,50.0,87.2,52.2,76.2,39.6,36.2,51.1,30.9,63.3,34.5,,30.9,34.5,39.6,52.2,76.2,87.2,50.0
04-01,39.5,50.6,88.6,52.0,77.0,40.2,36.3,51.0,31.2,63.8,34.9,,31.2,34.9,39.5,52.0,77.0,88.6,50.6
04-02,40.3,51.3,88.2,51.3,76.7,40.9,36.8,51.2,31.3,63.9,35.6,,31.3,35.6,40.3,51.3,76.7,88.2,51.2
04-03,39.4,51.2,86.8,51.4,75.5,40.7,36.5,51.0,31.7,64.5,35.1,,31.7,35.1,39.4,51.4,75.5,86.8,51.0
04-04,39.6,50.5,86.6,53.0,74.7,41.7,38.0,51.2,34.9,65.8,35.5,,34.9,35.5,39.6,53.0,74.7,86.6,50.5
04-05,40.7,51.6,82.2,57.0,74.9,41.5,37.7,51.2,52.1,66.6,35.6,,35.6,37.7,41.5,57.0,74.9,82.2,51.6
04-06,41.7,51.7,80.7,57.1,74.5,42.2,39.0,51.1,60.6,67.2,35.7,,35.7,39.0,42.2,60.6,74.5,80.7,51.7
04-07,41.5,51.9,79.4,59.4,79.3,42.9,39.6,51.2,60.6,67.2,35.9,,35.9,39.6,42.9,60.6,79.3,79.4,51.9
04-08,41.6,51.2,79.4,63.6,81.6,43.4,39.6,51.3,53.1,67.0,35.9,,35.9,39.6,43.4,63.6,79.4,81.6,51.3
04-09,41.6,51.8,78.7,83.7,81.7,49.5,43.9,52.5,54.9,68.3,36.1,,36.1,41.6,49.5,68.3,81.7,83.7,52.5
04-10,41.6,56.4,77.9,83.9,82.0,51.4,63.4,63.9,57.8,72.9,43.8,,41.6,43.8,56.4,72.9,82.0,83.9,63.4
04-11,42.0,66.1,79.4,83.8,81.7,52.9,61.7,66.0,70.6,72.8,64.6,,42.0,52.9,64.6,72.8,81.7,83.8,66.1
04-12,42.8,81.8,81.3,83.4,82.2,62.6,56.9,69.5,73.3,72.2,76.9,,42.8,56.9,69.5,81.3,82.2,83.4,73.3
04-13,43.1,80.7,82.2,80.8,85.3,63.8,51.9,68.9,69.0,71.6,79.7,,43.1,51.9,68.9,80.7,82.2,85.3,71.6
04-14,43.7,75.9,82.7,85.4,93.6,63.6,51.8,66.9,67.1,71.1,78.3,,43.7,51.8,66.9,78.3,85.4,93.6,71.1
04-15,44.5,67.5,83.4,88.8,94.6,64.7,51.4,66.3,60.9,70.6,74.7,,44.5,51.4,64.7,74.7,88.8,94.6,67.5
04-16,45.6,71.3,82.2,86.7,95.0,64.7,54.2,66.3,56.6,70.8,73.3,,45.6,54.2,64.7,73.3,86.7,95.0,70.8
04-17,45.6,72.1,81.2,84.9,95.0,67.0,54.3,66.6,54.8,71.5,75.8,,45.6,54.3,66.6,75.8,84.9,95.0,71.5
04-18,46.2,77.3,79.0,83.2,95.5,67.5,53.8,66.7,53.6,72.8,85.8,,46.2,53.6,66.7,79.0,85.8,95.5,72.8
04-19,46.6,79.1,82.7,79.6,95.8,66.9,67.6,66.5,53.4,80.1,81.1,,46.6,53.4,66.9,80.1,82.7,95.8,79.1
04-20,47.0,81.2,83.3,74.4,95.8,67.5,86.0,67.4,55.2,83.3,78.2,,47.0,55.2,67.5,83.3,86.0,95.8,78.2
04-21,47.2,88.6,84.1,83.3,95.9,67.8,87.0,69.2,56.2,84.0,76.0,,47.2,56.2,69.2,84.1,88.6,95.9,83.3
04-22,47.7,90.8,85.7,88.7,95.9,77.6,86.4,74.5,56.2,97.2,74.0,,47.7,56.2,74.5,88.7,95.9,97.2,85.7
04-23,47.8,91.6,90.1,89.9,96.1,82.3,85.8,80.7,56.4,96.0,72.8,,47.8,56.4,80.7,90.1,96.0,96.1,85.8
04-24,47.9,91.7,89.5,90.6,96.4,83.9,87.3,81.2,58.1,94.1,73.3,,47.9,58.1,81.2,90.6,94.1,96.4,87.3
04-25,47.8,91.0,90.2,90.9,96.3,83.7,95.7,81.3,65.5,93.3,73.1,,47.8,65.5,81.3,91.0,95.7,96.3,90.2
04-26,58.3,91.9,90.4,90.7,96.4,84.4,96.1,84.1,74.9,93.9,72.6,,58.3,72.6,84.1,91.9,96.1,96.4,90.4
04-27,62.1,92.1,89.6,90.1,96.5,84.5,96.5,91.3,75.1,95.2,81.4,,62.1,75.1,84.5,92.1,96.5,96.5,90.1
04-28,68.8,91.1,89.2,89.4,96.6,92.7,96.6,96.1,71.0,96.4,83.9,,68.8,71.0,89.2,96.1,96.6,96.6,91.1
04-29,87.4,90.2,91.2,87.6,96.6,96.9,96.8,96.2,67.8,96.4,87.0,,67.8,87.0,87.6,96.4,96.8,96.9,91.2
04-30,88.4,89.0,93.0,87.0,96.2,95.1,97.0,96.6,83.4,96.4,93.9,,83.4,87.0,89.0,96.2,96.6,97.0,93.9
05-01,89.5,88.1,93.4,86.5,96.8,93.5,96.7,96.8,92.6,95.5,94.5,,86.5,88.1,92.6,95.5,96.8,96.8,93.5
05-02,87.1,87.7,93.5,85.9,97.2,92.4,94.5,97.0,92.4,95.5,94.7,,85.9,87.1,92.4,94.7,97.0,97.2,93.5
05-03,85.6,91.2,93.8,88.8,97.3,91.3,92.4,97.1,92.9,96.4,95.2,,85.6,88.8,91.3,95.2,97.1,97.3,92.9
05-04,88.4,92.0,94.1,90.0,97.4,92.7,93.3,97.4,92.7,96.5,95.6,,88.4,90.0,92.7,95.6,97.4,97.4,93.3
05-05,89.0,92.7,94.3,92.2,97.4,96.7,94.5,97.4,92.1,96.5,95.8,,89.0,92.1,92.7,96.5,97.4,97.4,94.5
05-06,90.7,92.3,94.7,93.8,97.4,96.7,94.9,97.6,92.9,96.7,96.2,,90.7,92.3,93.8,96.7,97.4,97.6,94.9
05-07,96.8,92.5,94.8,94.0,97.4,96.7,95.1,97.8,93.3,96.9,96.2,,92.5,93.3,94.8,96.8,97.4,97.8,96.2
05-08,97.2,92.7,95.0,94.4,97.6,95.9,95.3,98.0,93.3,97.0,96.4,,92.7,93.3,95.0,97.0,97.6,98.0,95.9
05-09,97.4,93.2,95.0,94.7,97.6,95.3,94.5,98.1,93.4,97.1,96.6,,93.2,93.4,94.7,97.1,97.6,98.1,95.3
05-10,97.5,92.5,95.2,94.7,97.7,93.9,92.9,98.1,93.3,97.3,96.8,,92.5,92.9,93.9,97.3,97.7,98.1,95.2
05-11,97.8,92.0,95.3,94.7,97.6,94.8,95.7,98.3,92.8,97.3,97.1,,92.0,92.8,94.8,97.3,97.8,98.3,95.7
05-12,98.0,91.3,95.1,94.8,97.7,96.6,95.8,98.4,92.2,97.3,97.2,,91.3,92.2,95.1,97.3,98.0,98.4,96.6
05-13,98.1,91.1,95.2,95.2,97.8,96.9,96.4,98.5,93.1,97.4,97.4,,91.1,93.1,95.2,97.4,98.1,98.5,96.9
05-14,98.2,92.4,95.0,95.4,97.3,97.1,96.7,99.3,93.7,97.4,97.5,,92.4,93.7,95.4,97.4,98.2,99.3,97.1
05-15,98.2,92.8,95.1,95.4,97.1,97.1,96.8,98.5,93.9,97.4,97.7,,92.8,93.9,95.4,97.4,98.2,98.5,97.1
05-16,98.4,93.8,95.7,95.4,96.6,97.0,97.1,97.3,94.1,97.0,97.8,,93.8,94.1,95.7,97.1,97.8,98.4,97.0
05-17,98.4,94.2,95.6,95.6,96.3,96.9,97.1,95.7,94.0,97.0,97.9,,94.0,94.2,95.6,97.0,97.9,98.4,96.3
05-18,98.4,94.5,96.5,95.7,96.3,96.8,97.1,94.6,94.4,96.8,98.0,,94.4,94.5,95.7,96.8,98.0,98.4,96.5
05-19,98.4,94.4,96.8,95.8,95.4,95.0,97.1,94.2,94.2,96.6,98.1,,94.2,94.2,95.0,96.8,98.1,98.4,95.8
05-20,98.4,94.5,97.1,95.8,96.0,95.0,97.3,93.7,94.2,96.4,98.1,,93.7,94.2,95.0,97.1,98.1,98.4,96.0
05-21,98.7,94.3,97.3,95.8,97.6,96.7,97.2,91.7,93.4,96.6,98.2,,91.7,93.4,95.8,97.3,98.2,98.7,96.7
05-22,98.6,93.2,97.4,95.9,98.0,95.7,97.3,91.2,94.4,97.8,98.3,,91.2,93.2,95.7,97.8,98.3,98.6,97.3
05-23,98.2,92.4,97.5,96.0,98.0,96.5,97.4,88.1,94.4,97.7,98.3,,88.1,92.4,96.0,97.7,98.2,98.3,97.4
05-24,97.0,92.3,97.4,96.1,98.0,95.3,97.5,86.7,94.5,97.1,97.1,,86.7,92.3,95.3,97.1,97.5,98.0,97.0
05-25,95.8,95.2,97.8,96.1,96.8,94.3,96.6,86.1,93.6,96.6,96.1,,86.1,93.6,95.2,96.6,96.8,97.8,96.1
05-26,95.6,95.3,97.8,96.3,96.4,94.0,97.0,85.3,92.0,95.5,95.4,,85.3,92.0,95.3,96.3,97.0,97.8,95.5
05-27,95.0,93.6,97.8,96.1,95.0,93.1,97.1,84.1,91.2,95.2,95.1,,84.1,91.2,93.6,95.2,97.1,97.8,95.0
05-28,94.0,92.6,97.7,96.5,94.4,91.3,97.3,84.4,90.6,94.7,94.6,,84.4,90.6,92.6,94.7,97.3,97.7,94.4
05-29,94.0,92.0,97.9,96.4,94.2,91.3,97.5,83.4,89.9,94.3,94.1,,83.4,89.9,92.0,94.3,97.5,97.9,94.1
05-30,93.5,91.6,98.0,96.6,93.6,89.8,97.7,83.2,89.3,95.8,93.8,,83.2,89.3,91.6,95.8,97.7,98.0,93.6
05-31,92.4,91.1,97.7,96.6,92.8,87.7,97.7,82.5,88.9,96.2,93.4,,82.5,87.7,91.1,96.2,97.7,97.7,92.8
06-01,92.4,90.5,97.4,96.1,92.3,86.9,97.8,81.9,88.5,96.7,93.0,,81.9,86.9,90.5,96.1,97.4,97.8,92.4
06-02,92.0,89.5,98.2,94.9,92.1,85.8,97.8,81.2,86.5,97.7,98.0,,81.2,85.8,89.5,97.7,98.0,98.2,92.1
06-03,91.4,89.3,98.2,94.3,89.6,84.7,97.8,80.7,85.4,97.8,98.3,,80.7,84.7,89.3,97.8,98.2,98.3,91.4
06-04,91.0,85.4,97.0,94.0,87.2,84.2,97.9,79.6,84.2,97.8,98.5,,79.6,84.2,85.4,97.0,97.9,98.5,91.0
06-05,84.8,84.9,96.2,92.8,86.0,83.2,97.2,79.1,83.3,96.9,98.4,,79.1,83.2,84.8,96.2,97.2,98.4,86.0
06-06,84.1,83.2,95.9,92.2,84.3,82.6,95.5,78.5,83.3,95.8,96.6,,78.5,82.6,83.3,95.5,95.9,96.6,84.3
06-07,83.7,82.5,95.4,91.8,84.4,82.2,94.8,85.3,82.7,94.9,97.7,,82.2,82.5,83.7,94.8,95.4,97.7,85.3
06-08,82.4,82.1,95.6,91.2,83.7,80.8,93.8,90.1,81.7,94.4,97.9,,80.8,81.7,82.4,93.8,95.6,97.9,90.1
06-09,82.1,81.7,95.9,90.2,82.4,80.6,92.8,89.4,80.8,93.9,96.0,,80.6,80.8,82.1,92.8,95.9,96.0,89.4
06-10,81.6,81.6,95.7,86.7,81.6,79.0,92.1,96.1,79.8,93.3,95.0,,79.0,79.8,81.6,93.3,95.7,96.1,86.7
06-11,80.4,80.6,98.1,85.1,80.6,79.5,90.4,94.6,78.8,92.8,95.1,,78.8,79.5,80.6,92.8,95.1,98.1,85.1
06-12,80.3,80.1,98.5,83.9,80.5,77.8,87.1,91.5,78.3,88.1,94.7,,77.8,78.3,80.3,88.1,94.7,98.5,83.9
06-13,79.4,79.1,98.5,84.2,80.5,77.0,86.4,90.5,77.3,87.1,94.8,,77.0,77.3,79.4,87.1,94.8,98.5,84.2
06-14,77.5,78.6,97.5,89.6,79.4,76.1,90.2,86.1,76.2,87.0,98.3,,76.1,76.2,78.6,89.6,97.5,98.3,86.1
06-15,76.3,77.7,96.1,89.3,77.6,75.4,96.0,84.0,75.2,86.8,98.6,,75.2,75.4,77.6,89.3,96.1,98.6,84.0
06-16,74.2,76.3,97.2,85.8,77.9,74.4,94.4,82.4,74.1,85.9,98.8,,74.1,74.2,76.3,85.9,97.2,98.8,82.4
06-17,74.2,75.4,96.8,83.7,77.5,73.6,92.5,82.1,73.0,84.9,98.9,,73.0,73.6,75.4,84.9,96.8,98.9,82.1
06-18,72.8,75.8,95.7,82.4,76.9,73.1,91.7,81.2,72.0,83.8,98.9,,72.0,72.8,75.8,83.8,95.7,98.9,81.2
06-19,71.4,78.2,93.4,82.0,75.3,72.6,89.1,80.7,71.1,83.0,98.8,,71.1,71.4,75.3,83.0,93.4,98.8,80.7
06-20,70.0,77.3,92.1,81.2,75.2,71.1,85.8,80.0,70.4,97.5,96.8,,70.0,70.4,75.2,85.8,96.8,97.5,80.0
06-21,68.6,75.5,90.8,79.8,74.0,69.8,83.9,79.2,69.4,96.2,95.6,,68.6,69.4,74.0,83.9,95.6,96.2,79.2
06-22,60.4,74.9,85.6,79.7,73.8,69.5,83.6,78.5,68.4,93.6,94.9,,60.4,68.4,73.8,83.6,93.6,94.9,78.5
06-23,59.4,74.6,83.5,78.2,72.5,67.9,83.6,78.3,67.4,92.6,94.4,,59.4,67.4,72.5,83.5,92.6,94.4,78.2
06-24,58.3,73.2,82.2,77.5,71.1,67.2,84.2,77.7,66.9,91.8,93.8,,58.3,66.9,71.1,82.2,91.8,93.8,77.5
06-25,57.2,73.0,80.9,76.7,69.8,66.9,82.6,75.5,70.1,92.0,93.5,,57.2,66.9,70.1,80.9,92.0,93.5,75.5
06-26,56.4,72.5,73.2,75.2,68.6,65.6,81.7,75.9,71.1,91.4,93.0,,56.4,65.6,71.1,75.9,91.4,93.0,73.2
06-27,55.5,65.5,71.4,73.6,68.5,64.3,80.8,77.8,69.7,86.9,92.3,,55.5,64.3,68.5,77.8,86.9,92.3,71.4
06-28,55.0,69.7,69.4,72.8,68.0,63.0,80.3,78.0,68.6,85.7,90.2,,55.0,63.0,68.6,78.0,85.7,90.2,69.7
06-29,53.8,69.0,69.5,71.9,66.0,62.3,79.2,77.1,67.7,84.5,88.2,,53.8,62.3,67.7,77.1,84.5,88.2,69.5
06-30,53.1,62.4,67.5,71.8,63.6,61.6,78.2,78.8,67.0,84.4,87.8,,53.1,61.6,63.6,78.2,84.4,87.8,67.5
07-01,52.5,61.6,67.7,72.8,59.1,60.5,78.9,79.7,72.3,93.2,87.1,,52.5,59.1,61.6,78.9,87.1,93.2,72.3
07-02,51.2,60.2,66.6,73.4,56.8,59.8,78.0,78.1,77.0,93.2,85.9,,51.2,56.8,60.2,78.0,85.9,93.2,73.4
07-03,50.0,59.1,65.1,72.6,55.5,58.2,77.6,77.0,79.1,92.5,84.9,,50.0,55.5,59.1,77.6,84.9,92.5,72.6
07-04,48.5,58.4,63.3,71.8,54.6,57.2,76.6,76.1,78.2,91.8,84.6,,48.5,54.6,58.4,76.6,84.6,91.8,71.8
07-05,48.1,57.5,65.3,72.1,52.8,56.5,76.6,74.8,77.3,90.9,84.6,,48.1,52.8,57.5,76.6,84.6,90.9,72.1
07-06,47.5,57.2,67.0,71.0,52.4,50.2,75.4,73.4,78.4,86.0,84.1,,47.5,50.2,57.2,75.4,84.1,86.0,71.0
07-07,48.1,56.6,67.4,69.9,50.6,48.9,74.0,71.5,77.2,85.5,83.2,,48.1,48.9,56.6,74.0,83.2,85.5,69.9
07-08,48.4,55.1,75.8,68.8,50.3,48.7,74.1,70.5,75.7,84.4,82.9,,48.4,48.7,55.1,75.7,82.9,84.4,70.5
07-09,47.9,54.2,79.9,68.4,48.8,49.2,73.0,69.0,74.3,83.1,83.1,,47.9,48.8,54.2,74.3,83.1,83.1,69.0
07-10,47.3,52.8,93.3,67.1,48.1,50.7,72.7,68.0,73.1,81.8,82.6,,47.3,48.1,52.8,73.1,82.6,93.3,68.0
07-11,45.6,74.0,90.2,66.2,50.4,48.6,71.6,66.7,71.0,80.7,81.5,,45.6,48.6,66.2,74.0,81.5,90.2,71.0
07-12,45.5,76.9,80.0,56.2,69.8,54.4,71.6,60.7,69.6,79.5,80.5,,45.5,54.4,60.7,76.9,80.0,80.5,69.8
07-13,46.9,76.6,74.7,54.3,69.6,50.6,70.7,61.6,69.0,78.5,79.4,,46.9,50.6,61.6,74.7,78.5,79.4,69.6
07-14,49.7,67.2,72.0,52.1,66.0,49.5,70.1,57.9,68.1,79.8,78.3,,49.5,49.7,57.9,70.1,78.3,79.8,67.2
07-15,48.8,63.8,69.7,51.1,58.9,49.3,69.6,55.5,66.8,79.5,77.1,,48.8,49.3,55.5,69.6,77.1,79.5,63.8
07-16,47.4,63.1,68.7,50.9,57.0,48.8,68.9,53.5,65.8,83.1,75.8,,47.4,48.8,53.5,68.7,75.8,83.1,63.1
07-17,48.1,61.5,68.2,50.1,55.7,47.8,67.0,52.3,65.6,83.2,74.1,,47.8,48.1,52.3,67.0,74.1,83.2,61.5
07-18,50.9,59.4,66.9,49.0,69.2,47.6,65.6,52.5,64.5,81.9,72.4,,47.6,49.0,52.5,66.9,72.4,81.9,64.5
07-19,50.0,59.2,67.1,48.1,67.3,45.8,64.8,50.7,63.9,80.7,71.6,,45.8,48.1,50.7,67.1,71.6,80.7,63.9
07-20,49.2,57.1,65.8,47.1,64.7,44.4,63.6,49.3,63.1,80.0,71.4,,44.4,47.1,49.3,64.7,71.4,80.0,63.1
07-21,47.9,56.4,64.6,46.1,62.4,43.2,62.6,48.5,63.8,79.2,71.0,,43.2,46.1,48.5,63.8,71.0,79.2,62.4
07-22,46.9,55.7,65.1,45.7,69.9,43.2,62.2,47.1,63.5,78.3,69.8,,43.2,45.7,47.1,65.1,69.9,78.3,62.2
07-23,46.2,54.6,66.3,44.3,69.2,47.2,61.0,46.6,73.8,77.3,68.3,,44.3,46.2,47.2,68.3,73.8,77.3,61.0
07-24,44.6,53.0,66.3,43.7,61.8,47.0,60.6,45.0,70.8,77.4,67.1,,43.7,44.6,47.0,66.3,70.8,77.4,60.6
07-25,44.0,51.7,64.9,42.2,73.6,46.8,60.6,44.2,68.2,77.1,65.5,,42.2,44.0,46.8,65.5,73.6,77.1,60.6
07-26,43.8,50.7,63.9,41.2,73.4,45.9,59.9,45.1,66.7,76.2,64.9,,41.2,43.8,45.9,64.9,73.4,76.2,59.9
07-27,43.5,49.3,62.6,40.5,73.9,45.8,59.4,45.7,65.8,74.2,63.4,,40.5,43.5,45.8,63.4,73.9,74.2,59.4
07-28,42.5,48.3,62.3,39.7,71.6,43.9,58.6,45.2,65.1,71.8,61.4,,39.7,42.5,45.2,62.3,71.6,71.8,58.6
07-29,42.5,47.6,61.4,38.4,68.1,43.0,58.3,43.4,64.4,70.7,59.6,,38.4,42.5,43.4,61.4,68.1,70.7,58.3
07-30,45.0,54.1,60.1,37.2,63.8,41.3,57.0,42.3,67.9,70.8,58.1,,37.2,41.3,45.0,60.1,67.9,70.8,57.0
07-31,43.6,57.6,59.8,36.3,62.2,40.1,56.2,41.2,73.8,69.7,57.4,,36.3,40.1,43.6,59.8,69.7,73.8,57.4
08-01,43.2,54.6,59.1,36.4,60.9,38.2,59.5,39.7,74.7,68.9,59.3,,36.4,38.2,43.2,59.5,68.9,74.7,59.1
08-02,42.2,53.2,57.8,36.5,59.8,38.7,58.8,39.1,87.2,66.8,59.4,,36.5,38.7,42.2,59.4,66.8,87.2,57.8
08-03,41.1,52.0,56.6,36.1,59.0,38.9,57.8,37.8,88.3,67.5,59.6,,36.1,37.8,41.1,59.0,67.5,88.3,56.6
08-04,40.0,51.5,59.9,35.7,57.1,38.7,62.1,37.5,87.0,66.3,60.0,,35.7,37.5,40.0,60.0,66.3,87.0,57.1
08-05,38.6,51.3,60.2,34.9,57.4,37.1,63.0,36.0,79.7,65.3,58.8,,34.9,36.0,38.6,60.2,65.3,79.7,57.4
08-06,38.8,50.7,60.2,34.6,56.6,36.4,61.5,35.7,77.9,66.1,58.3,,34.6,35.7,38.8,60.2,66.1,77.9,56.6
08-07,37.3,51.5,59.3,33.7,56.1,34.5,61.7,34.5,75.7,64.9,58.4,,33.7,34.5,37.3,59.3,64.9,75.7,56.1
08-08,36.3,51.0,59.2,32.9,54.0,33.0,61.1,33.4,74.1,62.0,57.3,,32.9,33.0,36.3,59.2,62.0,74.1,54.0
08-09,36.3,51.1,59.1,33.3,59.8,31.2,60.6,32.2,73.0,59.5,56.7,,31.2,32.2,36.3,59.5,60.6,73.0,56.7
08-10,35.5,51.2,58.8,32.2,61.9,29.5,59.1,31.3,71.3,57.2,55.1,,29.5,31.3,35.5,58.8,61.9,71.3,55.1
08-11,34.8,50.7,58.9,31.3,62.1,27.7,59.2,29.3,67.1,47.3,54.2,,27.7,29.3,34.8,58.9,62.1,67.1,50.7
08-12,39.9,50.2,57.9,31.4,59.6,25.9,58.3,28.4,63.0,50.4,54.2,,25.9,28.4,39.9,57.9,59.6,63.0,50.4
08-13,38.9,50.8,57.9,31.6,61.3,23.9,57.4,27.2,61.6,54.4,55.5,,23.9,27.2,38.9,57.4,61.3,61.6,54.4
08-14,38.4,51.4,57.6,31.0,61.8,23.2,56.1,25.7,60.8,54.9,54.5,,23.2,25.7,38.4,56.1,60.8,61.8,54.5
08-15,37.6,50.7,56.7,30.3,59.7,21.2,54.7,24.5,60.1,67.8,53.1,,21.2,24.5,37.6,56.7,60.1,67.8,53.1
08-16,37.0,49.5,56.0,29.8,58.9,20.6,54.4,23.3,59.0,66.0,52.6,,20.6,23.3,37.0,56.0,59.0,66.0,52.6
08-17,36.6,49.6,56.1,28.9,59.5,19.5,53.2,22.5,58.1,63.2,52.7,,19.5,22.5,36.6,56.1,59.5,63.2,52.7
08-18,35.7,48.7,54.9,28.4,57.7,19.2,46.6,21.4,63.6,59.4,52.4,,19.2,21.4,35.7,54.9,59.4,63.6,48.7
08-19,35.1,48.5,53.9,30.8,57.2,19.3,45.5,20.9,87.6,50.9,52.4,,19.3,20.9,35.1,52.4,57.2,87.6,48.5
08-20,37.2,48.6,53.2,30.8,56.3,19.4,44.4,19.3,94.3,57.5,52.5,,19.3,19.4,37.2,53.2,57.5,94.3,48.6
08-21,42.8,48.3,52.3,30.4,54.8,20.0,42.9,21.7,90.2,59.5,52.1,,20.0,21.7,42.8,52.3,59.5,90.2,48.3
08-22,42.7,48.4,50.8,29.8,54.6,19.1,42.5,20.6,89.7,59.4,51.9,,19.1,20.6,42.5,51.9,59.4,89.7,48.4
08-23,41.2,57.9,50.2,29.6,55.2,30.5,42.2,19.8,89.3,58.7,52.4,,19.8,29.6,41.2,55.2,58.7,89.3,50.2
08-24,41.1,67.8,49.8,28.6,60.9,40.5,41.8,19.2,88.2,57.6,54.4,,19.2,28.6,41.1,57.6,67.8,88.2,49.8
08-25,41.1,66.9,50.6,28.0,60.2,45.8,41.2,18.5,87.2,55.6,55.0,,18.5,28.0,41.2,55.6,66.9,87.2,50.6
08-26,40.9,69.6,53.2,27.2,58.8,46.3,41.1,22.1,83.4,47.0,55.1,,22.1,27.2,41.1,55.1,69.6,83.4,47.0
08-27,40.3,69.1,53.1,26.8,58.9,42.2,41.0,21.3,82.6,44.1,55.0,,21.3,26.8,41.0,55.0,69.1,82.6,44.1
08-28,40.0,75.4,52.7,26.0,55.8,41.1,41.3,20.5,81.4,42.0,55.0,,20.5,26.0,41.1,55.0,75.4,81.4,42.0
08-29,40.1,77.6,51.9,25.4,55.7,40.0,40.6,19.1,80.6,40.8,54.3,,19.1,25.4,40.1,54.3,77.6,80.6,40.8
08-30,41.9,74.3,51.5,24.4,55.9,38.9,41.6,18.4,79.7,39.5,53.0,,18.4,24.4,39.5,53.0,74.3,79.7,41.9
08-31,43.6,66.2,50.2,23.5,55.5,37.5,47.9,17.8,79.0,38.7,52.4,,17.8,23.5,38.7,52.4,66.2,79.0,47.9
09-01,43.0,63.8,51.0,22.9,54.5,36.7,47.9,17.3,78.4,38.1,52.1,,17.3,22.9,38.1,52.1,63.8,78.4,47.9
09-02,42.0,62.4,50.9,22.7,54.8,36.0,48.0,16.9,77.8,37.5,52.0,,16.9,22.7,37.5,52.0,62.4,77.8,48.0
09-03,41.4,61.4,50.6,22.1,53.9,34.8,47.6,16.1,77.1,37.0,52.5,,16.1,22.1,37.0,52.5,61.4,77.1,47.6
09-04,43.4,60.5,50.0,23.2,54.1,34.4,43.2,16.2,77.0,36.4,53.1,,16.2,23.2,36.4,53.1,60.5,77.0,43.4
09-05,43.0,59.8,48.5,23.3,52.3,33.3,42.7,15.8,76.3,35.9,54.7,,15.8,23.3,35.9,52.3,59.8,76.3,43.0
09-06,42.5,58.6,48.2,23.4,52.3,32.7,48.2,15.7,75.8,35.4,55.5,,15.7,23.4,35.4,52.3,58.6,75.8,48.2
09-07,41.3,59.7,47.7,23.2,51.4,56.2,49.1,15.6,75.2,34.8,54.8,,15.6,23.2,41.3,54.8,59.7,75.2,49.1
09-08,40.9,60.0,47.3,23.0,50.3,31.7,49.5,15.1,74.3,34.1,53.4,,15.1,23.0,34.1,50.3,60.0,74.3,47.3
09-09,43.8,59.7,46.6,22.6,50.3,30.6,51.4,14.8,73.9,33.7,52.4,,14.8,22.6,33.7,51.4,59.7,73.9,46.6
09-10,43.1,75.4,47.0,22.2,50.0,30.7,51.6,17.9,73.3,33.3,52.0,,17.9,22.2,33.3,51.6,73.3,75.4,47.0
09-11,43.4,74.7,46.0,21.5,49.6,29.6,51.4,25.5,72.9,32.3,51.8,,21.5,25.5,32.3,51.4,72.9,74.7,46.0
09-12,51.8,64.4,45.7,21.6,48.7,28.9,58.1,33.6,74.1,32.1,52.1,,21.6,28.9,33.6,52.1,64.4,74.1,48.7
09-13,51.9,62.1,44.9,21.3,49.3,28.8,57.0,43.4,74.3,31.7,51.7,,21.3,28.8,43.4,51.9,62.1,74.3,49.3
09-14,53.2,60.1,44.3,34.8,48.6,27.9,56.3,42.3,73.9,31.8,53.2,,27.9,31.8,42.3,53.2,60.1,73.9,48.6
09-15,55.8,60.0,45.4,37.8,49.0,26.4,55.1,40.3,73.7,38.5,54.8,,26.4,37.8,40.3,55.1,60.0,73.7,49.0
09-16,55.3,59.4,47.1,36.6,52.0,26.3,54.7,38.9,73.0,50.8,55.2,,26.3,36.6,47.1,55.2,59.4,73.0,52.0
09-17,55.6,59.3,47.3,36.4,51.9,26.2,54.4,37.5,72.6,54.1,54.2,,26.2,36.4,47.3,54.4,59.3,72.6,54.1
09-18,57.7,58.7,47.3,35.9,51.2,25.9,53.7,36.2,72.0,53.5,53.4,,25.9,35.9,47.3,53.7,58.7,72.0,53.4
09-19,57.6,59.9,47.7,35.4,50.5,25.2,53.1,35.8,71.8,52.7,53.2,,25.2,35.4,47.7,53.2,59.9,71.8,52.7
09-20,54.4,58.5,46.5,34.5,50.6,25.2,52.9,35.0,71.4,42.3,54.4,,25.2,34.5,42.3,54.4,58.5,71.4,50.6
09-21,53.4,57.8,46.4,34.1,51.1,24.5,51.8,34.3,70.9,38.5,55.4,,24.5,34.1,38.5,53.4,57.8,70.9,51.1
