date,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
08-10,72.2,37.4,28.4,61.1,40.1,28.0,32.7,27.7,34.8,30.4,28.6,,51.9,,27.7,28.0,29.1,39.3,60.2,72.2,33.8
08-11,70.9,47.1,27.9,60.0,38.2,28.0,35.0,27.8,33.6,30.0,28.8,,50.3,,27.8,27.9,29.2,44.4,59.0,70.9,34.3
08-12,69.7,45.1,27.5,59.4,38.1,27.1,35.2,27.7,33.1,29.4,28.8,,49.1,,27.1,27.5,29.0,43.0,58.3,69.7,34.1
08-13,68.8,44.4,27.4,58.0,37.3,27.4,34.3,27.4,32.2,29.4,28.9,,47.8,,27.4,27.4,29.1,42.3,57.0,68.8,33.3
08-14,67.7,43.4,26.6,57.3,37.4,27.2,33.8,26.7,31.6,29.7,28.3,,46.5,,26.6,26.8,28.7,41.6,56.2,67.7,32.7
08-15,66.9,42.9,25.8,56.3,36.5,27.4,33.2,26.4,31.1,29.4,28.6,,44.6,,25.8,26.5,28.8,41.0,55.2,66.9,32.2
08-16,66.4,42.1,25.7,54.6,36.5,26.8,32.6,26.6,30.5,29.9,27.5,,43.3,,25.7,26.6,28.2,40.4,53.5,66.4,31.6
08-17,65.7,40.9,24.8,53.8,35.3,27.1,32.1,26.1,29.7,29.8,28.2,,42.0,,24.8,26.2,28.6,39.2,52.6,65.7,31.0
08-18,65.1,39.9,24.6,52.3,35.1,26.9,31.8,25.9,29.7,29.7,27.6,,40.2,,24.6,26.0,28.2,38.4,51.1,65.1,30.7
08-19,64.2,38.3,,50.7,34.6,26.5,30.7,25.6,29.4,29.2,26.3,,39.3,,25.6,26.3,29.2,38.3,50.7,64.2,30.7
08-20,63.3,37.0,23.1,49.6,34.0,26.5,30.5,25.8,29.1,29.2,25.6,29.6,38.1,,23.1,25.7,28.0,35.2,47.3,63.3,29.6
08-21,62.9,36.6,23.0,48.8,34.2,26.6,30.5,25.5,28.6,28.6,25.9,29.8,37.7,,23.0,25.6,27.8,35.2,46.6,62.9,29.8
08-22,61.9,36.0,22.7,55.1,33.2,26.5,29.9,25.8,28.2,28.4,25.6,29.8,47.4,,22.7,25.7,27.5,34.3,53.5,61.9,29.8
08-23,61.2,35.0,22.6,63.2,32.8,26.3,29.8,25.5,27.7,28.4,26.0,29.6,53.7,,22.6,25.6,27.1,33.7,59.7,63.2,29.6
08-24,60.7,34.2,22.7,65.5,32.5,26.1,29.7,25.3,27.6,28.8,25.9,29.5,52.4,,22.7,25.4,27.0,33.2,59.0,65.5,29.5
08-25,59.9,34.2,22.2,65.5,32.3,26.1,28.7,24.9,28.5,28.2,26.7,29.2,51.5,,22.2,25.2,27.6,33.0,58.2,65.5,28.7
08-26,59.7,33.2,23.3,66.0,32.1,25.2,28.8,25.3,28.5,27.8,26.9,29.5,50.9,,23.3,25.2,27.4,32.6,58.0,66.0,28.8
08-27,59.0,32.9,24.4,65.4,31.4,25.4,28.7,24.9,27.5,28.4,26.5,29.1,51.0,,24.4,25.0,27.1,32.0,57.4,65.4,28.7
08-28,58.3,33.3,25.3,64.4,31.8,25.4,28.0,23.9,27.7,28.0,26.6,28.9,51.2,,23.9,25.3,27.3,32.4,56.9,64.4,28.0
08-29,58.0,32.5,26.2,63.3,31.8,25.4,28.1,24.4,28.1,28.0,26.5,28.9,50.2,,24.4,25.6,27.4,32.0,56.5,63.3,28.1
08-30,58.5,31.6,27.0,62.4,31.0,25.3,27.1,24.4,27.5,27.6,26.6,29.2,49.2,,24.4,25.5,27.1,31.3,56.7,62.4,27.6
08-31,58.0,30.9,26.7,61.2,31.0,25.7,27.7,24.3,27.2,28.0,26.6,28.7,48.0,,24.3,25.8,27.0,30.9,56.0,61.2,28.0
09-01,57.2,67.1,26.6,60.6,30.5,25.3,27.5,24.2,27.4,27.0,26.6,28.9,46.3,,24.2,25.5,26.8,36.8,59.9,67.1,27.5
09-02,56.4,59.9,26.5,59.0,30.1,25.2,27.7,24.4,27.8,27.2,26.0,28.7,45.2,,24.4,25.3,26.9,36.1,58.5,59.9,27.8
09-03,55.8,56.9,47.0,57.2,30.7,24.7,28.3,24.7,27.8,27.7,26.2,28.8,44.6,,24.7,25.0,27.8,45.6,56.7,57.2,28.8
09-04,55.1,54.3,47.3,57.1,29.6,24.6,27.5,24.5,27.2,27.7,26.2,28.6,43.9,,24.5,24.9,27.4,45.2,54.9,57.1,28.6
09-05,54.4,52.5,45.6,55.4,29.8,23.6,27.7,23.9,27.4,27.5,25.6,28.8,51.2,,23.6,24.3,27.4,47.8,54.0,55.4,28.8
09-06,54.0,50.8,45.2,53.9,28.7,23.1,27.2,24.7,27.0,28.0,26.2,28.4,52.5,,23.1,25.0,27.1,47.4,53.6,54.0,28.4
09-07,53.6,48.8,45.0,52.8,28.3,23.7,27.6,24.3,26.9,27.3,25.6,28.7,51.6,,23.7,24.6,27.2,46.5,52.6,53.6,28.3
09-08,53.2,47.8,44.4,51.9,28.7,23.9,27.4,24.1,27.2,27.3,26.0,28.4,50.9,,23.9,24.4,27.3,45.7,51.7,53.2,28.4
09-09,52.4,46.3,43.7,50.1,28.7,23.9,27.2,23.8,26.5,25.9,26.1,28.6,49.6,,23.8,24.3,26.3,44.7,50.0,52.4,28.6
09-10,52.1,44.9,43.1,49.9,28.5,23.6,27.2,23.8,25.4,25.3,26.4,27.7,48.5,,23.6,24.1,26.0,43.8,49.6,52.1,27.7
09-11,51.7,43.6,42.1,48.7,28.7,23.7,26.5,23.9,26.0,25.4,25.5,27.1,47.4,,23.7,24.2,25.8,42.7,48.4,51.7,27.1
09-12,51.3,42.1,41.8,48.0,28.1,24.1,26.0,23.6,25.8,26.0,39.5,26.9,46.4,,23.6,24.4,26.0,41.9,47.7,51.3,28.1
09-13,50.7,40.9,41.3,46.7,28.1,23.3,26.3,23.6,25.2,26.0,35.3,27.0,45.5,,23.3,23.9,26.2,41.1,46.5,50.7,28.1
09-14,49.9,39.7,44.1,46.0,27.7,23.1,26.5,23.0,26.1,26.1,32.1,26.2,44.1,,23.0,23.7,26.2,41.4,45.6,49.9,27.7
09-15,49.9,38.9,44.0,45.0,28.3,22.1,25.6,23.2,25.9,26.2,30.0,26.2,43.3,,22.1,23.7,26.1,40.7,44.8,49.9,28.3
09-16,50.0,37.7,43.9,44.0,27.5,22.5,24.8,23.1,26.6,25.8,28.5,25.8,42.0,,22.5,23.4,25.8,39.4,44.0,50.0,27.5
09-17,51.7,37.2,43.7,43.4,32.1,22.5,24.9,22.6,26.5,26.2,27.2,25.6,41.1,,22.5,23.1,26.0,38.8,43.7,51.7,27.2
09-18,52.9,35.6,43.0,41.9,33.8,23.0,25.3,23.0,26.0,26.2,26.4,25.3,40.0,,23.0,23.4,25.7,37.4,42.8,52.9,26.4
09-19,52.6,34.3,42.8,41.6,33.4,23.2,25.5,23.0,26.1,25.6,25.9,25.0,38.9,,23.0,23.6,25.6,36.1,42.5,52.6,26.1
09-20,52.0,34.2,42.2,46.1,33.6,23.8,24.6,22.4,25.6,25.4,24.7,25.6,37.8,,22.4,24.0,25.1,35.6,45.3,52.0,25.6
09-21,51.7,32.8,41.4,48.5,32.8,23.8,24.4,22.1,24.2,24.5,24.4,25.6,36.9,,22.1,23.9,24.4,34.5,47.1,51.7,25.6
09-22,51.2,32.1,40.7,57.1,32.5,40.9,23.8,22.0,24.7,24.7,24.3,25.1,43.9,,22.0,23.9,24.7,40.8,49.7,57.1,32.1
09-23,50.6,31.6,40.2,57.1,32.1,46.0,24.1,22.6,24.7,25.1,24.7,24.9,49.0,,22.6,24.2,24.8,42.5,50.3,57.1,31.6
09-24,50.0,31.0,40.2,56.9,31.5,46.3,23.5,22.0,25.3,24.8,24.7,24.9,50.4,,22.0,23.7,24.9,42.6,50.3,56.9,31.0
09-25,49.6,30.1,39.3,55.3,31.3,46.5,23.1,21.9,25.4,25.0,24.3,25.4,49.7,,21.9,23.3,25.2,42.2,49.7,55.3,30.1
09-26,49.4,30.3,39.2,54.2,30.9,46.6,23.3,20.9,25.5,25.0,24.3,25.1,49.0,,20.9,23.5,25.1,42.2,49.3,54.2,30.3
09-27,48.5,30.5,38.7,53.7,31.0,53.4,23.2,21.1,25.6,24.3,24.7,25.6,47.9,,21.1,23.4,25.2,42.4,52.4,53.7,30.5
09-28,48.0,30.3,38.6,69.6,30.2,56.3,23.2,21.9,24.8,24.1,24.7,25.1,47.3,,21.9,23.4,24.7,42.1,54.7,69.6,30.2
09-29,47.8,30.7,38.6,68.7,30.0,55.7,23.4,21.9,23.7,23.8,23.8,25.3,46.3,,21.9,23.5,23.8,41.7,54.2,68.7,30.0
09-30,47.3,29.6,38.5,69.2,30.0,54.9,40.1,21.2,24.1,23.9,23.3,25.1,45.4,,21.2,23.4,24.7,42.2,53.4,69.2,30.0
