date,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
12-24,15.4,34.7,20.7,25.0,15.8,10.6,23.7,28.2,20.7,24.1,30.2,14.7,28.4,22.3,26.4,29.7,23.2,28.0,30.2,,10.6,15.3,21.3,28.1,30.2,34.7,24.1
12-25,32.9,41.5,34.7,10.6,23.0,14.0,29.1,34.5,16.3,24.6,17.8,12.0,13.1,27.5,27.0,24.8,33.6,26.8,32.5,,10.6,12.9,19.9,31.2,34.6,41.5,26.8
12-26,36.0,32.7,37.8,11.1,7.9,14.4,25.5,29.8,18.3,31.6,12.2,7.0,12.0,26.2,18.0,20.5,30.7,17.6,38.8,,7.0,10.5,15.7,30.4,36.3,38.8,20.5
12-27,31.8,27.0,29.3,5.4,10.9,19.9,21.4,29.7,15.4,36.7,10.9,16.0,27.1,32.9,13.3,16.0,21.0,16.7,35.1,,5.4,10.9,16.0,28.4,33.3,36.7,21.0
12-28,31.8,37.2,22.6,10.4,27.5,20.5,24.8,35.4,13.3,28.2,16.3,18.1,23.4,34.7,8.2,9.7,17.8,9.9,22.8,,8.2,9.8,16.9,26.4,34.8,37.2,22.6
12-29,29.5,23.5,20.8,16.3,37.2,20.5,22.6,35.6,18.9,20.8,9.5,10.2,31.1,41.4,13.6,13.5,17.8,14.7,18.9,,9.5,12.8,16.9,23.2,35.9,41.4,20.5
12-30,27.1,28.2,28.6,17.4,31.6,18.5,6.8,38.7,16.7,27.7,-6.3,9.1,32.9,38.7,20.5,16.7,21.0,21.9,25.9,,-6.3,8.7,17.9,28.0,34.1,38.7,21.9
12-31,27.9,32.5,31.5,7.5,33.4,18.5,-0.4,19.4,7.5,31.1,8.2,5.5,24.4,27.7,6.3,18.5,23.4,14.0,29.1,,-0.4,6.1,10.5,27.8,31.7,33.4,19.4
01-01,22.8,24.8,25.0,17.4,31.8,29.1,4.1,32.9,11.1,27.3,19.2,12.2,25.5,29.8,4.6,25.2,20.3,3.7,25.9,,3.7,4.5,18.1,25.7,30.2,32.9,24.8
01-02,25.3,30.9,28.9,34.9,32.9,25.5,20.3,41.5,14.9,32.4,21.9,22.1,16.5,28.6,15.1,21.4,25.0,19.9,20.7,,14.9,16.2,20.9,28.8,33.3,41.5,25.0
01-03,26.6,27.5,37.6,34.7,7.5,23.0,19.8,38.8,19.4,33.4,20.3,32.0,20.5,34.5,27.3,26.4,26.8,31.3,18.7,,7.5,19.3,21.5,31.7,35.3,38.8,26.8
01-04,23.4,25.3,25.2,34.0,5.7,31.3,15.4,39.2,25.2,13.8,27.3,30.7,26.2,37.6,37.4,32.0,32.2,27.1,21.7,,5.7,15.1,25.2,31.7,37.4,39.2,27.1
01-05,19.0,33.6,12.6,24.3,19.0,32.5,20.5,41.2,25.0,11.7,34.3,29.1,6.4,38.3,35.2,24.6,23.2,29.7,28.0,,6.4,12.4,21.6,31.4,35.9,41.2,25.0
01-06,15.1,44.6,14.2,19.9,22.8,27.9,27.9,31.8,31.8,21.6,38.1,27.9,9.1,33.1,24.8,23.4,28.0,32.7,27.1,,9.1,14.9,23.0,30.3,34.1,44.6,27.9
01-07,16.9,35.6,16.9,14.9,31.5,18.3,32.9,20.3,27.7,28.9,43.0,25.9,25.0,27.5,25.5,32.5,26.1,36.9,24.1,,14.9,16.9,24.4,30.5,35.9,43.0,26.1
01-08,29.1,18.1,28.2,20.7,34.7,27.0,27.5,20.5,25.3,26.1,39.4,21.7,34.2,36.3,29.8,26.2,23.7,21.9,30.2,,18.1,20.6,24.4,29.6,35.0,39.4,27.0
01-09,32.5,19.4,35.4,18.5,21.0,31.6,9.0,29.7,33.3,22.3,36.3,19.0,30.9,34.7,36.5,19.9,19.0,22.5,30.9,,9.0,18.9,20.4,32.2,35.6,36.5,29.7
01-10,32.4,34.0,35.4,21.4,21.2,30.2,6.6,31.3,26.2,24.8,34.9,14.7,27.9,27.5,31.8,14.0,16.3,33.4,30.4,,6.6,14.6,22.7,31.6,34.2,35.4,27.9
01-11,28.6,32.2,16.9,22.8,26.4,32.7,15.8,16.3,7.2,33.8,31.5,15.4,26.6,26.6,24.4,22.3,23.5,30.4,24.1,,7.2,15.7,22.5,27.8,32.3,33.8,24.4
01-12,14.7,19.4,-0.6,22.1,27.9,37.9,27.5,19.4,0.7,20.1,29.8,27.3,24.3,28.9,24.3,17.6,32.9,35.4,28.0,,-0.6,11.9,19.7,28.0,33.4,37.9,24.3
01-13,19.2,34.0,-3.5,21.4,28.6,33.3,31.1,27.7,-4.7,24.4,24.4,32.0,26.8,28.9,22.5,21.2,32.7,40.3,38.3,,-4.7,14.7,23.3,31.6,34.8,40.3,27.7
01-14,25.9,36.5,-1.1,27.0,29.8,25.0,30.0,37.4,-4.5,26.2,24.3,20.8,25.7,31.3,22.6,21.0,22.8,26.6,32.9,,-4.5,16.4,23.4,28.7,33.6,37.4,25.9
01-15,28.9,19.8,7.7,14.5,30.0,29.8,31.5,35.1,7.2,29.1,34.5,21.0,23.0,30.9,27.1,21.0,30.4,33.6,25.9,,7.2,13.2,21.8,30.2,33.8,35.1,28.9
01-16,34.2,11.5,20.1,1.0,33.8,37.4,34.2,11.8,22.5,31.1,33.3,22.8,19.8,29.1,28.2,29.7,28.2,36.5,25.0,,1.0,11.8,22.6,32.4,34.6,37.4,28.2
01-17,31.8,24.8,16.7,6.6,31.8,32.9,33.4,12.7,29.3,30.6,29.7,27.9,26.1,32.7,30.2,19.8,30.2,37.4,23.2,,6.6,15.9,25.3,31.3,33.0,37.4,29.7
01-18,36.0,26.1,14.2,15.3,37.9,27.3,28.2,25.9,30.9,32.4,38.7,28.4,33.8,41.0,23.2,21.7,21.6,30.2,17.2,,14.2,16.8,24.3,31.8,38.1,41.0,28.2
01-19,40.3,18.7,23.5,20.3,38.7,25.5,22.6,33.3,30.7,36.7,32.0,25.2,26.1,33.6,27.7,28.0,19.8,23.5,19.0,,18.7,19.6,23.5,31.5,37.1,40.3,26.1
01-20,45.9,17.8,19.8,25.5,38.8,23.7,17.1,31.6,28.6,32.9,22.5,21.2,23.4,19.4,34.7,33.1,28.4,22.6,15.3,,15.3,17.6,21.7,30.4,35.5,45.9,23.7
01-21,38.1,18.1,13.1,15.3,40.6,25.2,26.8,29.1,32.9,34.9,14.7,25.0,22.5,14.7,23.7,30.7,31.1,24.1,12.7,,12.7,14.4,19.9,30.1,35.5,40.6,25.0
01-22,38.3,13.8,17.2,15.1,38.7,24.4,22.8,18.7,38.8,28.9,22.3,36.1,22.8,19.0,12.7,28.0,31.3,23.0,14.5,,12.7,14.4,18.8,28.6,38.4,38.8,22.8
01-23,39.4,20.3,25.7,16.3,32.9,19.0,21.4,24.1,41.0,21.7,24.3,31.8,23.4,23.7,19.6,29.3,24.8,27.0,16.3,,16.3,18.5,21.5,26.5,34.2,41.0,24.1
01-24,38.1,34.7,33.4,20.8,32.5,17.2,24.4,21.2,32.9,30.9,29.7,23.2,15.3,34.5,23.2,30.0,20.3,27.3,14.5,,14.5,16.8,22.0,31.9,34.6,38.1,27.3
01-25,35.4,33.1,36.3,21.4,27.1,21.2,25.5,30.0,32.9,33.8,36.5,18.1,13.5,27.7,22.8,30.0,17.6,20.1,15.8,,13.5,17.2,21.3,31.7,35.6,36.5,27.1
01-26,34.7,28.0,32.0,27.1,13.8,28.0,24.3,30.6,33.6,30.2,45.0,18.3,11.5,19.2,25.0,34.3,16.0,21.0,19.6,,11.5,15.5,20.2,30.4,34.4,45.0,27.1
01-27,30.4,22.3,22.6,30.6,7.5,26.8,30.2,17.2,26.2,26.8,37.4,29.7,12.2,24.8,28.2,25.9,18.5,18.3,23.5,,7.5,16.2,22.4,27.6,30.4,37.4,25.9
